,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,team_year,player_year,opp_year,game_id_count,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,team_full_name,Unnamed: 0_x,game_id_x,game_type_x,gameday_x,weekday_y,gametime_x,away_team_x,away_score_x,home_team_x,home_score_x,location_x,result_x,total_x,overtime_x,old_game_id_x,gsis_x,nfl_detail_id_x,pfr_x,pff_x,espn_x,ftn_x,away_rest_x,home_rest_x,away_moneyline_x,home_moneyline_x,spread_line_x,away_spread_odds_x,home_spread_odds_x,total_line_x,under_odds_x,over_odds_x,div_game_x,roof_x,surface_x,temp_x,wind_x,away_qb_id_x,home_qb_id_x,away_qb_name_x,home_qb_name_x,away_coach_x,home_coach_x,referee_x,stadium_id_x,stadium_x,Unnamed: 0_y,game_id_y,game_type_y,gameday_y,gametime_y,away_team_y,away_score_y,home_team_y,home_score_y,location_y,result_y,total_y,overtime_y,old_game_id_y,gsis_y,nfl_detail_id_y,pfr_y,pff_y,espn_y,ftn_y,away_rest_y,home_rest_y,away_moneyline_y,home_moneyline_y,spread_line_y,away_spread_odds_y,home_spread_odds_y,total_line_y,under_odds_y,over_odds_y,div_game_y,roof_y,surface_y,temp_y,wind_y,away_qb_id_y,home_qb_id_y,away_qb_name_y,home_qb_name_y,away_coach_y,home_coach_y,referee_y,stadium_id_y,stadium_y,Unnamed: 0,game_id,game_type,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
10,00-0030068,M.Goodwin,Marquise Goodwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mq9ih2olutji2nufwbvj",CLE,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,86.0,0.0,0.0,-2.1259560585021973,0,0.0,0.0689655169844627,0.2613981664180755,0.2864269912242889,0.0,0.0,0.0,CIN,Sunday,CLE2023,M.Goodwin2023,CIN2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,3.0,1.0,2.0,3.5,26.75,0.5,31.25,0.25,0.25,0.25,0.11,-0.31,-1.63,4.68,2.83,6.36,46.67,1.0,0.71,0.71,2.12,0.5,1.15,1.73,15.54,0.71,36.29,0.5,0.5,0.5,0.37,0.06,3.29,2.21,2,1,18.0,4,2.0,1,4.0,1,7,10,84.0,2,114.0,1,1.0,1.0,-0.3691921532154083,0.4552927315235138,3.171447277069092,15.399999618530272,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CLEVELAND BROWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.228906346335611,9.228645287198097,8.540951872312249,8.7,2.4,15.0
11,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xs7h2igf85nta81v7zb8",LAC,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,6.0,0,0.0,0.0,1.0,0.1696058362722396,0,6,9,76.0,0,0.0,0.0,105.0,26.0,2.0,3.907177448272705,0,0.723809540271759,0.2903225719928741,0.4585152864456177,0.7564445734024048,0.0,8.199999809265137,14.199999809265137,MIA,Sunday,LAC2023,K.Allen2023,MIA2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,3.0,1.0,0.25,0.5,2.25,0.5,4.5,0.25,0.25,0.25,0.11,-0.31,-1.62,0.3,2.83,6.36,46.67,1.0,0.71,0.71,2.12,0.5,0.5,0.71,4.5,0.71,6.36,0.5,0.5,0.5,0.37,0.06,1.13,0.21,2,1,18.0,4,2.0,1,-8.0,1,3,5,35.0,1,22.0,1,1.0,1.0,-0.3691921532154083,-1.5516432523727417,3.13882827758789,6.5,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LOS ANGELES CHARGERS,6445.0,2023_02_LAC_TEN,REG,2023-09-17,,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6445.0,2023_02_LAC_TEN,REG,2023-09-17,Sunday,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,13.075376680191837,12.033522929306521,14.732362912647966,13.3,7.0,19.6
12,00-0030431,R.Woods,Robert Woods,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksw0cui3nmzzaxwnkstl",HOU,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,10,57.0,0,0.0,0.0,75.0,21.0,4.0,2.579465627670288,0,0.7599999904632568,0.2325581461191177,0.2884615361690521,0.5507602691650391,0.0,5.699999809265137,11.699999809265137,BAL,Sunday,HOU2023,R.Woods2023,BAL2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,0.5,1.5,1.0,0.25,0.5,2.25,0.5,4.5,0.25,0.25,0.25,0.11,-0.31,-1.62,0.15,2.83,6.36,46.67,1.0,0.71,0.71,2.12,0.5,0.5,0.71,4.5,0.71,6.36,0.5,0.5,0.5,0.37,0.06,1.13,0.21,2,3,29.0,4,2.0,3,-3.0,1,2,1,10.0,2,29.0,1,1.0,1.0,-0.1018271222710609,0.8518015146255493,-2.828242301940918,3.0,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOUSTON TEXANS,6442.0,2023_02_IND_HOU,REG,2023-09-17,Sunday,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,6442.0,2023_02_IND_HOU,REG,2023-09-17,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.163530534479849,10.195174401906453,8.24930450745996,9.2,2.9,15.5
13,00-0030513,L.Murray,Latavius Murray,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zepm7ghltyeqydn0qxcg",BUF,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,8.0,0,0.0,0.0,0.0,-0.0306567903608083,0,1,2,9.0,0,0.0,0.0,4.0,8.0,1.0,2.017519950866699,0,2.25,0.0512820519506931,0.0126582281664013,0.085783839225769,0.0,1.7000000476837158,2.700000047683716,NYJ,Monday,BUF2023,L.Murray2023,NYJ2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,0.67,2.0,1.0,0.25,0.33,2.25,0.5,3.0,0.25,0.25,0.25,0.11,-0.35,-1.62,0.2,2.83,6.36,46.67,1.0,0.71,0.58,1.73,0.5,0.5,0.58,4.5,0.71,5.2,0.5,0.5,0.5,0.37,0.06,1.13,0.17,1,1,2.0,1,1.0,1,-1.0,1,7,8,78.0,1,51.0,1,1.0,1.0,0.7020455598831177,-0.570371150970459,7.656980991363525,20.799999237060547,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BUFFALO BILLS,6439.0,2023_02_LV_BUF,REG,2023-09-17,Sunday,13:00,LV,,BUF,,Home,,,,2023091701.0,,,202309170buf,,401547411.0,,7.0,6.0,310.0,-395.0,8.5,-110.0,-110.0,46.5,-105.0,-115.0,0.0,outdoors,a_turf,,,00-0031345,00-0034857,Jimmy Garoppolo,Josh Allen,Josh McDaniels,Sean McDermott,,BUF00,New Era Field,6439.0,2023_02_LV_BUF,REG,2023-09-17,13:00,LV,,BUF,,Home,,,,2023091701.0,,,202309170buf,,401547411.0,,7.0,6.0,310.0,-395.0,8.5,-110.0,-110.0,46.5,-105.0,-115.0,0.0,outdoors,a_turf,,,00-0031345,00-0034857,Jimmy Garoppolo,Josh Allen,Josh McDaniels,Sean McDermott,,BUF00,New Era Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.832788386487202,10.428945204226283,8.735946519866415,9.7,3.4,16.0
14,00-0030564,D.Hopkins,DeAndre Hopkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kikfprn4t5ap1lju4a4k",TEN,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,13,65.0,0,0.0,0.0,130.0,5.0,3.0,-3.777135133743286,0,0.5,0.3939394056797027,0.4377104341983795,0.8973063826560974,0.0,6.5,13.5,NO,Sunday,TEN2023,D.Hopkins2023,NO2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,0.75,4.25,1.0,0.25,0.25,2.25,0.5,2.25,0.25,0.25,0.25,0.11,0.01,-1.62,0.43,2.83,6.36,46.67,1.0,0.71,0.5,4.72,0.5,0.5,0.5,4.5,0.71,4.5,0.5,0.5,0.5,0.37,0.62,1.13,0.47,24,40,323.0,2,5.0,17,53.0,1,4,8,57.0,1,67.0,1,1.0,1.0,-5.517094612121582,-3.433720827102661,2.76949405670166,17.700000762939453,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TENNESSEE TITANS,6445.0,2023_02_LAC_TEN,REG,2023-09-17,Sunday,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,6445.0,2023_02_LAC_TEN,REG,2023-09-17,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33868163218823,15.558868969968685,14.964679118562469,15.0,8.7,21.3
15,00-0030565,G.Smith,Geno Smith,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxp32udtvwnpu3rl2cht",SEA,2023,2,REG,16,26,112.0,1,0.0,2.0,17.0,0,0,127.0,71.0,7.0,-4.389090538024902,0,0.8818897604942322,0.0285974368453025,1,6.0,0,0.0,0.0,0.0,0.2509351372718811,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.079999923706056,9.079999923706056,LA,Sunday,SEA2023,G.Smith2023,LA2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,0.5,3.5,1.0,0.25,0.5,2.25,0.5,3.25,0.25,0.25,0.25,0.11,0.16,-0.82,0.83,2.83,6.36,46.67,1.0,0.71,0.58,5.2,0.5,0.5,0.58,4.5,0.71,4.27,0.5,0.5,0.5,0.37,0.78,1.13,0.85,1,1,6.0,1,1.0,1,1.0,1,5,9,67.0,1,86.0,1,1.0,1.0,1.3033645153045654,0.9933590292930604,4.477060317993164,17.700000762939453,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SEATTLE SEAHAWKS,6441.0,2023_02_SEA_DET,REG,2023-09-17,,13:00,SEA,,DET,,Home,,,,2023091703.0,,,202309170det,,401547418.0,,7.0,10.0,195.0,-238.0,5.5,-112.0,-108.0,47.5,-112.0,-108.0,0.0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Pete Carroll,Dan Campbell,,DET00,Ford Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6441.0,2023_02_SEA_DET,REG,2023-09-17,Sunday,13:00,SEA,,DET,,Home,,,,2023091703.0,,,202309170det,,401547418.0,,7.0,10.0,195.0,-238.0,5.5,-112.0,-108.0,47.5,-112.0,-108.0,0.0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Pete Carroll,Dan Campbell,,DET00,Ford Field,14.38305339795678,14.19172974782025,12.217056885192934,13.6,7.3,19.9
16,00-0031235,O.Beckham,Odell Beckham,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f",BAL,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,37.0,0,0.0,0.0,39.0,1.0,2.0,4.027975082397461,0,0.9487179517745972,0.1428571492433548,0.375,0.4767857193946838,0.0,3.700000047683716,5.699999809265137,HOU,Sunday,BAL2023,O.Beckham2023,HOU2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,0.5,3.5,1.0,0.5,0.5,4.25,0.5,3.0,0.25,0.25,0.25,0.11,0.16,-0.01,1.27,2.83,6.36,46.67,1.0,0.71,0.58,5.2,0.5,0.58,0.58,4.92,0.71,3.83,0.5,0.5,0.5,0.37,0.78,0.02,0.74,31,1,365.0,1,1.0,1,8.0,1,4,4,61.0,1,50.0,1,1.0,1.0,-1.2506853342056274,0.8351962566375732,4.040829658508301,10.100000381469728,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BALTIMORE RAVENS,6440.0,2023_02_BAL_CIN,REG,2023-09-17,,13:00,BAL,,CIN,,Home,,,,2023091702.0,,,202309170cin,,401547412.0,,7.0,7.0,150.0,-180.0,3.5,-115.0,-105.0,46.5,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0034796,00-0036442,Lamar Jackson,Joe Burrow,John Harbaugh,Zac Taylor,,CIN00,Paycor Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6440.0,2023_02_BAL_CIN,REG,2023-09-17,Sunday,13:00,BAL,,CIN,,Home,,,,2023091702.0,,,202309170cin,,401547412.0,,7.0,7.0,150.0,-180.0,3.5,-115.0,-105.0,46.5,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0034796,00-0036442,Lamar Jackson,Joe Burrow,John Harbaugh,Zac Taylor,,CIN00,Paycor Stadium,11.235332554759964,11.240231628751602,11.50523942790342,11.3,5.0,17.6
17,00-0031236,B.Cooks,Brandin Cooks,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy6qidqm8jjp6buvu3lp",DAL,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,22.0,0,0.0,0.0,40.0,2.0,2.0,1.7024592161178589,0,0.550000011920929,0.1599999964237213,0.2209944725036621,0.3946961462497711,0.0,2.200000047683716,4.199999809265137,NYG,Sunday,DAL2023,B.Cooks2023,NYG2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,3.0,14.0,1.0,2.0,3.0,11.0,0.5,5.0,0.25,0.25,0.25,0.11,2.71,0.67,10.5,2.83,6.36,46.67,1.0,0.71,0.71,2.83,0.5,0.71,1.41,5.66,0.71,4.95,0.5,0.5,0.5,0.37,0.11,0.75,1.27,1,1,40.0,1,1.0,1,9.0,1,9,11,113.0,1,140.0,1,1.0,1.0,2.27834701538086,0.5497342348098755,7.379856586456299,20.299999237060547,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DALLAS COWBOYS,6448.0,2023_02_NYJ_DAL,REG,2023-09-17,Sunday,16:25,NYJ,,DAL,,Home,,,,2023091710.0,,,202309170dal,,401547415.0,,6.0,7.0,340.0,-440.0,9.5,-110.0,-110.0,38.5,-110.0,-110.0,0.0,,matrixturf,,,00-0037013,00-0033077,Zach Wilson,Dak Prescott,Robert Saleh,Mike McCarthy,,DAL00,AT&T Stadium,6448.0,2023_02_NYJ_DAL,REG,2023-09-17,16:25,NYJ,,DAL,,Home,,,,2023091710.0,,,202309170dal,,401547415.0,,6.0,7.0,340.0,-440.0,9.5,-110.0,-110.0,38.5,-110.0,-110.0,0.0,,matrixturf,,,00-0037013,00-0033077,Zach Wilson,Dak Prescott,Robert Saleh,Mike McCarthy,,DAL00,AT&T Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.541931469318616,13.50765539945412,11.92688034713385,12.7,6.4,19.0
18,00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",WAS,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,8,43.0,0,0.0,0.0,47.0,12.0,1.0,-0.9567331075668336,0,0.914893627166748,0.2758620679378509,0.2259615361690521,0.5719661712646484,0.0,4.300000190734863,8.300000190734863,ARI,Sunday,WAS2023,L.Thomas2023,ARI2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,-4.0,0.25,0.5,1.0,4.0,0.5,3.5,0.25,0.25,0.25,0.11,-2.43,-0.51,0.9,2.83,6.36,46.67,1.0,0.71,0.71,2.83,0.5,0.71,1.41,5.66,0.71,4.95,0.5,0.5,0.5,0.37,0.11,0.75,1.27,19,28,197.0,1,1.0,1,5.0,1,2,4,21.0,1,84.0,1,1.0,1.0,-7.651566982269287,0.5487838387489319,1.9698694944381716,4.099999904632568,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WASHINGTON COMMANDERS,6449.0,2023_02_WAS_DEN,REG,2023-09-17,,16:25,WAS,,DEN,,Home,,,,2023091711.0,,,202309170den,,401547416.0,,7.0,7.0,145.0,-175.0,3.5,-115.0,-105.0,39.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0037077,00-0029263,Sam Howell,Russell Wilson,Ron Rivera,Sean Payton,,DEN00,Empower Field at Mile High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6449.0,2023_02_WAS_DEN,REG,2023-09-17,Sunday,16:25,WAS,,DEN,,Home,,,,2023091711.0,,,202309170den,,401547416.0,,7.0,7.0,145.0,-175.0,3.5,-115.0,-105.0,39.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0037077,00-0029263,Sam Howell,Russell Wilson,Ron Rivera,Sean Payton,,DEN00,Empower Field at Mile High,4.83042598285997,5.369977097009006,5.633469945042662,5.3,0.0,11.6
19,00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",NO,2023,2,REG,23,33,305.0,1,1.0,4.0,23.0,0,0,378.0,103.0,12.0,5.683047294616699,0,0.8068783283233643,0.1734415292739868,3,4.0,0,0.0,0.0,0.0,-3.464054822921753,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.600000381469728,14.600000381469728,TEN,Sunday,NO2023,D.Carr2023,TEN2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,-4.0,0.25,0.5,1.0,4.0,0.5,3.5,0.25,0.25,0.25,0.11,-2.43,0.02,0.9,2.83,6.36,46.67,1.0,0.71,0.71,2.83,0.5,0.71,1.41,5.66,0.71,4.95,0.5,0.5,0.5,0.37,0.11,0.75,1.27,1,1,28.0,1,1.0,8,9.0,1,1,1,2.0,1,-4.0,1,1.0,1.0,1.8633733987808228,-3.417529344558716,-0.6049202084541321,0.8999999761581421,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NEW ORLEANS SAINTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.374546643693666,13.509345313119816,13.292914822340338,13.1,6.8,19.4
20,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dielobmypljj7e27eiob",LV,2023,2,REG,20,26,200.0,2,1.0,0.0,-0.0,0,0,183.0,62.0,11.0,13.086085319519045,0,1.0928962230682373,0.2805601954460144,9,11.0,0,1.0,0.0,2.0,-1.865045428276062,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.100000381469728,15.100000381469728,DEN,Sunday,LV2023,J.Garoppolo2023,DEN2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,-4.0,0.25,1.0,1.0,11.0,0.5,11.0,0.25,0.25,0.25,0.11,-2.43,1.33,1.7,2.83,6.36,46.67,1.0,0.71,0.71,2.83,0.5,1.41,1.41,19.09,0.71,12.02,0.5,0.5,0.5,0.37,0.11,1.72,7.85,1,1,8.0,2,1.0,1,-1.0,1,5,7,44.0,1,60.0,1,1.0,1.0,-0.4401223361492157,-0.6350423097610474,3.305816650390625,15.399999618530272,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LAS VEGAS RAIDERS,6439.0,2023_02_LV_BUF,REG,2023-09-17,,13:00,LV,,BUF,,Home,,,,2023091701.0,,,202309170buf,,401547411.0,,7.0,6.0,310.0,-395.0,8.5,-110.0,-110.0,46.5,-105.0,-115.0,0.0,outdoors,a_turf,,,00-0031345,00-0034857,Jimmy Garoppolo,Josh Allen,Josh McDaniels,Sean McDermott,,BUF00,New Era Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6439.0,2023_02_LV_BUF,REG,2023-09-17,Sunday,13:00,LV,,BUF,,Home,,,,2023091701.0,,,202309170buf,,401547411.0,,7.0,6.0,310.0,-395.0,8.5,-110.0,-110.0,46.5,-105.0,-115.0,0.0,outdoors,a_turf,,,00-0031345,00-0034857,Jimmy Garoppolo,Josh Allen,Josh McDaniels,Sean McDermott,,BUF00,New Era Field,11.865408773268424,12.880396330891738,12.607080065953358,12.5,6.2,18.8
