,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,away_team_x,home_team_x,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team_y,away_score,home_team_y,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,Away Team,Home Team,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
14,00-0031235,O.Beckham,Odell Beckham,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etl34lkiscs2lpc4to2f",BAL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,29.0,0,0.0,0.0,39.0,7.0,2.0,2.6980128288269043,0,0.7435897588729858,0.1212121248245239,0.1299999952316284,0.2728181779384613,0.0,2.900000095367432,5.900000095367432,CIN,Sunday,BAL,CIN,BAL2023,O.Beckham2023,CIN2023,19.0,33.0,166.0,0.25,1.0,0.5,4.5,0.33,2.0,2.0,6.0,1.0,5.0,1.0,0.25,1.0,-16.29,1.89,1.19,2.64,8.49,14.14,54.45,0.5,0.71,0.71,6.36,0.58,0.71,0.58,3.54,0.58,5.66,0.71,0.5,0.71,9.82,3.45,0.61,1.29,1,1,40.0,1,1.0,1,4.0,1,2,3,37.0,1,39.0,1,1.0,1.0,2.27834701538086,-0.0697626322507858,4.027975082397461,5.699999809265137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BALTIMORE RAVENS,6454.0,2023_03_IND_BAL,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,IND,,BAL,,Home,,,,2023092400.0,,,202309240rav,,401547427.0,,7.0,7.0,310.0,-395.0,8.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0039164,00-0034796,Anthony Richardson,Lamar Jackson,Shane Steichen,John Harbaugh,,BAL00,M&T Bank Stadium,,,,11.27353765838246,9.602514544686041,11.828626299397593,10.9,4.1,17.7
15,00-0031260,L.Thomas,Logan Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/acm0ymhqdzqxdibwjphv",WAS,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,22.0,1,0.0,0.0,21.0,2.0,2.0,5.115469932556152,0,1.047619104385376,0.0882352963089943,0.1280487775802612,0.2219870835542678,0.0,8.199999809265137,10.199999809265137,DEN,Sunday,WAS,DEN,WAS2023,L.Thomas2023,DEN2023,7.0,13.0,69.5,0.25,0.25,2.5,3.5,0.33,2.0,2.0,6.0,1.0,5.0,0.25,0.25,1.0,-5.26,-2.64,1.19,1.63,8.49,14.24,74.12,0.5,0.5,2.65,4.36,0.58,0.71,0.58,3.54,0.58,5.66,0.5,0.5,0.71,7.57,4.37,0.61,2.47,1,1,28.0,2,2.0,1,3.0,1,4,8,43.0,1,47.0,1,1.0,1.0,1.8633733987808228,-1.6796069145202637,-0.9567331075668336,8.300000190734863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WASHINGTON COMMANDERS,6462.0,2023_03_BUF_WAS,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,BUF,,WAS,,Home,,,,2023092408.0,,,202309240was,,401547431.0,,7.0,7.0,-218.0,180.0,-5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0034857,00-0037077,Josh Allen,Sam Howell,Sean McDermott,Ron Rivera,,WAS00,FedExField,,,,6.983741024117614,6.821578879881352,7.511260540959911,7.1,0.3,13.9
16,00-0031280,D.Carr,Derek Carr,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cffbp9sqfioxa2jk2oqf",NO,2023,3,REG,21,36,228.0,0,1.0,4.0,29.0,0,0,279.0,63.0,11.0,-2.1891074180603027,0,0.8172042965888977,0.0349848270416259,3,-4.0,0,0.0,0.0,0.0,-2.747718095779419,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.71999979019165,6.71999979019165,CAR,Monday,NO,CAR,NO2023,D.Carr2023,CAR2023,3.5,7.0,31.75,0.25,0.5,2.5,2.25,0.33,2.0,2.0,6.0,1.0,5.0,0.25,0.25,1.0,-1.74,-3.32,1.19,0.99,5.69,9.52,48.68,0.5,0.58,2.65,2.63,0.58,0.71,0.58,3.54,0.58,5.66,0.5,0.5,0.71,1.91,3.35,0.61,3.88,23,33,305.0,1,1.0,3,4.0,1,1,1,-9.0,1,-7.0,1,1.0,1.0,3.67048454284668,-3.6662278175354,-2.3511204719543457,14.600000381469728,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEW ORLEANS SAINTS,6457.0,2023_03_NO_GB,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092403.0,,,202309240gnb,,401547434.0,,6.0,7.0,110.0,-130.0,2.0,-110.0,-110.0,43.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0031280,00-0036264,Derek Carr,Jordan Love,Dennis Allen,Matt LaFleur,,GNB00,Lambeau Field,Sunday,NO,GB,14.635876439767907,12.159399685523038,15.00335831740155,13.9,7.1,20.7
17,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dielobmypljj7e27eiob",LV,2023,3,REG,16,24,185.0,1,2.0,0.0,-0.0,0,0,200.0,64.0,10.0,-2.00709867477417,0,0.925000011920929,0.0649182349443435,1,1.0,0,0.0,0.0,0.0,-0.4357751905918121,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.5,7.5,BUF,Sunday,LV,BUF,LV2023,J.Garoppolo2023,BUF2023,12.5,24.5,119.0,0.5,1.0,1.5,2.5,0.33,2.0,2.0,6.0,1.0,5.0,0.25,0.25,1.0,-5.6,-1.3,1.19,5.51,9.0,18.5,92.51,0.58,0.82,1.29,1.73,0.58,0.71,0.58,3.54,0.58,5.66,0.5,0.5,0.71,4.11,1.53,0.61,5.46,20,26,200.0,2,1.0,9,11.0,1,1,1,-6.0,1,-6.0,1,1.0,1.0,13.086085319519045,-1.865045428276062,-1.4543932676315308,15.100000381469728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LAS VEGAS RAIDERS,6466.0,2023_03_PIT_LV,REG,2023-09-24 00:00:00+00:00,Sunday,20:20,PIT,,LV,,Home,,,,2023092412.0,,,202309240rai,,401547439.0,,6.0,7.0,-125.0,105.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0.0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,,VEG00,Allegiant Stadium,,,,12.090426671722831,11.58093468954443,12.662061602023842,12.1,5.3,18.9
18,00-0031376,J.McKinnon,Jerick McKinnon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yezxe2j778cndbhkxwez",KC,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-2.0,0,0.0,0.0,0.0,-1.0469441413879397,0,3,3,24.0,0,0.0,0.0,0.0,24.0,0.0,-1.069187045097351,0,0.0,0.0750000029802322,0.0,0.1124999970197677,0.0,2.200000047683716,5.199999809265137,JAX,Sunday,KC,JAX,KC2023,J.McKinnon2023,JAX2023,1.0,1.0,13.0,0.5,0.5,0.5,1.0,0.33,1.5,2.0,3.5,1.0,1.0,0.25,0.25,1.0,3.36,0.51,0.76,7.95,0.71,0.5,9.19,1.0,0.71,0.71,1.41,0.58,0.71,0.58,3.54,0.58,5.66,0.5,0.5,0.71,5.04,1.74,0.61,1.2,20,1,200.0,2,1.0,4,1.0,1,1,2,10.0,1,5.0,1,1.0,1.0,-0.4806662499904632,-2.424804449081421,-0.2058399617671966,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,KANSAS CITY CHIEFS,6465.0,2023_03_CHI_KC,REG,2023-09-24 00:00:00+00:00,Sunday,16:25,CHI,,KC,,Home,,,,2023092411.0,,,202309240kan,,401547438.0,,7.0,7.0,425.0,-575.0,11.5,-110.0,-110.0,48.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,,,,6.865769684443943,8.354859666071953,5.581905227657043,6.9,0.1,13.7
19,00-0031381,D.Adams,Davante Adams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grvqvmdzu2lsbgvqoxku",LV,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,84.0,1,0.0,0.0,89.0,21.0,5.0,6.530943870544434,0,0.9438202381134032,0.3478260934352875,0.4362744987010956,0.8271312713623047,0.0,14.399999618530272,20.399999618530277,BUF,Sunday,LV,BUF,LV2023,D.Adams2023,BUF2023,1.0,1.0,13.0,0.5,0.5,0.25,0.5,0.33,0.75,1.5,1.75,0.5,1.25,0.25,0.25,1.0,3.36,0.51,0.07,3.98,0.71,0.5,9.19,1.0,0.71,0.5,1.0,0.58,0.96,0.58,2.87,0.58,4.92,0.5,0.5,0.71,5.04,1.74,0.88,4.64,20,1,200.0,2,1.0,1,-1.0,1,6,9,66.0,2,95.0,1,1.0,1.0,-1.804564118385315,-2.2880330085754395,6.864858150482178,12.600000381469728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,LAS VEGAS RAIDERS,6466.0,2023_03_PIT_LV,REG,2023-09-24 00:00:00+00:00,Sunday,20:20,PIT,,LV,,Home,,,,2023092412.0,,,202309240rai,,401547439.0,,6.0,7.0,-125.0,105.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0.0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,,VEG00,Allegiant Stadium,,,,13.59323463730446,15.181526948775886,15.818615100022146,14.9,8.1,21.7
20,00-0031408,M.Evans,Mike Evans,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w6eq27k2xs8vawwgkzbl",TB,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,171.0,1,0.0,0.0,111.0,79.0,4.0,13.543728828430176,0,1.54054057598114,0.25,0.437007874250412,0.6809055209159851,0.0,23.100000381469727,29.100000381469727,CHI,Sunday,CHI,TB,TB2023,M.Evans2023,CHI2023,1.0,1.0,13.0,0.5,0.5,0.5,0.75,0.33,0.25,0.75,0.25,0.5,0.75,0.25,0.25,1.0,3.36,-1.37,-0.58,0.33,0.71,0.5,9.19,1.0,0.71,1.0,1.5,0.58,0.5,0.5,0.5,0.71,3.77,0.5,0.5,0.71,5.04,1.74,0.15,0.47,5,6,39.0,1,2.0,1,10.0,1,6,10,66.0,1,120.0,1,2.0,1.0,0.7346683144569397,0.6375567317008972,2.790415048599243,18.600000381469727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,TAMPA BAY BUCCANEERS,6467.0,2023_03_PHI_TB,REG,2023-09-25 00:00:00+00:00,Monday,19:15,PHI,,TB,,Home,,,,2023092500.0,,,202309250tam,,401547440.0,,11.0,8.0,-340.0,270.0,-7.0,-120.0,100.0,46.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,,TAM00,Raymond James Stadium,,,,14.118486268625622,13.203573168453953,15.535544543113646,14.3,7.5,21.1
21,00-0031428,A.Robinson,Allen Robinson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tucplhxtb3c626iekuzv",PIT,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,12.0,0,0.0,0.0,18.0,0.0,0.0,-0.5233811736106873,0,0.6666666865348816,0.1034482792019844,0.1052631586790084,0.22885662317276,0.0,1.2000000476837158,3.200000047683716,CLE,Monday,CLE,PIT,PIT2023,A.Robinson2023,CLE2023,1.0,1.0,13.0,0.5,0.5,0.75,1.5,0.33,0.5,0.5,0.25,0.5,0.25,0.25,0.25,1.0,3.36,-0.14,-0.44,0.68,0.71,0.5,9.19,1.0,0.71,0.96,1.73,0.58,0.58,0.58,0.5,0.71,0.5,0.5,0.5,0.71,5.04,1.74,0.07,0.43,5,6,39.0,1,2.0,1,-1.0,1,5,8,64.0,1,57.0,1,2.0,1.0,0.7346683144569397,-0.9035451412200928,0.400069922208786,11.399999618530272,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,PITTSBURGH STEELERS,6466.0,2023_03_PIT_LV,REG,2023-09-24 00:00:00+00:00,,20:20,,,,,Home,,,,2023092412.0,,,202309240rai,,401547439.0,,6.0,7.0,-125.0,105.0,-1.5,-110.0,-110.0,45.5,-110.0,-110.0,0.0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,,VEG00,Allegiant Stadium,Sunday,PIT,LV,12.695440755323586,9.704372217811422,11.159528341351145,11.2,4.4,18.0
22,00-0031544,A.Cooper,Amari Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4",CLE,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,10,90.0,0,0.0,0.0,136.0,8.0,6.0,7.821237087249756,0,0.6617646813392639,0.25,0.3443037867546081,0.6160126328468323,0.0,9.0,16.0,PIT,Monday,CLE,PIT,CLE2023,A.Cooper2023,PIT2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,2.0,1.5,17.0,0.5,10.0,0.25,0.25,1.0,3.36,-2.14,-1.33,1.7,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,1.41,0.71,12.02,0.71,2.83,0.5,0.5,0.71,5.04,0.5,0.29,1.2,25,1,236.0,1,1.0,2,-7.0,1,3,7,37.0,2,122.0,1,1.0,1.0,-4.980502605438232,-1.8601878881454468,-0.5473477244377136,6.699999809265137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,CLEVELAND BROWNS,6455.0,2023_03_TEN_CLE,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,TEN,,CLE,,Home,,,,2023092401.0,,,202309240cle,,401547428.0,,7.0,6.0,180.0,-218.0,4.5,-110.0,-110.0,41.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029701,00-0033537,Ryan Tannehill,Deshaun Watson,Mike Vrabel,Kevin Stefanski,,CLE00,FirstEnergy Stadium,,,,12.946492138158773,11.641301057264048,12.261021556026522,12.3,5.5,19.1
23,00-0031547,D.Parker,DeVante Parker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",NE,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,57.0,0,0.0,0.0,52.0,35.0,3.0,0.2940676808357239,0,1.0961538553237915,0.190476194024086,0.1375661343336105,0.3820105791091919,0.0,5.699999809265137,11.699999809265137,MIA,Sunday,MIA,NE,NE2023,D.Parker2023,MIA2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,2.0,2.0,17.0,0.5,14.0,0.25,0.25,1.0,3.36,-2.14,-5.42,1.7,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,1.41,0.71,12.02,0.71,9.9,0.5,0.5,0.71,5.04,0.5,3.46,1.2,25,1,236.0,1,1.0,1,9.0,1,2,2,24.0,1,20.0,1,1.0,1.0,-4.980502605438232,1.0478839874267578,2.1185073852539062,4.400000095367432,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEW ENGLAND PATRIOTS,6461.0,2023_03_NE_NYJ,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092407.0,,,202309240nyj,,401547430.0,,7.0,7.0,-130.0,110.0,-2.0,-110.0,-110.0,38.5,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0036972,00-0037013,Mac Jones,Zach Wilson,Bill Belichick,Robert Saleh,,NYC01,MetLife Stadium,Sunday,NE,NYJ,8.031680188107968,8.606702746072921,8.07706645403137,8.2,1.4,15.0
24,00-0031549,N.Agholor,Nelson Agholor,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfc8g0z3wmxowwggvzqh",BAL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,63.0,1,0.0,0.0,102.0,2.0,4.0,5.904796123504639,0,0.6176470518112183,0.1818181872367859,0.3400000035762787,0.5107272863388062,0.0,12.300000190734863,17.299999237060547,CIN,Sunday,BAL,CIN,BAL2023,N.Agholor2023,CIN2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,1.0,1.5,8.5,0.5,21.0,0.25,0.25,0.5,3.36,-2.14,-2.97,0.85,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,1.41,0.71,12.02,0.71,9.9,0.5,0.5,0.71,5.04,0.5,3.46,1.2,1,1,15.0,1,1.0,1,6.0,1,1,1,3.0,1,37.0,1,1.0,1.0,2.056558847427368,0.0237076394259929,-1.4832525253295898,1.2999999523162842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BALTIMORE RAVENS,6454.0,2023_03_IND_BAL,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,IND,,BAL,,Home,,,,2023092400.0,,,202309240rav,,401547427.0,,7.0,7.0,310.0,-395.0,8.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0039164,00-0034796,Anthony Richardson,Lamar Jackson,Shane Steichen,John Harbaugh,,BAL00,M&T Bank Stadium,,,,5.330937998875204,6.800591957243565,4.980496525069758,5.7,0.0,12.5
25,00-0031588,S.Diggs,Stefon Diggs,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zf6nbnzcfzu4y7yq2nzk",BUF,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,7,66.0,0,0.0,0.0,34.0,32.0,3.0,4.169690608978272,0,1.941176414489746,0.1944444477558136,0.20858895778656,0.4376789331436157,0.0,6.599999904632568,13.600000381469728,LV,Sunday,LV,BUF,BUF2023,S.Diggs2023,LV2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,1.5,3.0,6.0,0.5,37.5,0.25,0.25,0.25,3.36,-2.14,-0.97,5.1,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,0.71,1.41,5.66,0.71,4.95,0.5,0.5,0.5,5.04,0.5,0.22,5.52,15,1,119.0,1,1.0,1,-3.0,1,10,13,102.0,1,135.0,1,1.0,1.0,-0.8363273739814758,-1.29241681098938,3.723079919815064,26.200000762939453,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BUFFALO BILLS,6462.0,2023_03_BUF_WAS,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092408.0,,,202309240was,,401547431.0,,7.0,7.0,-218.0,180.0,-5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0034857,00-0037077,Josh Allen,Sam Howell,Sean McDermott,Ron Rivera,,WAS00,FedExField,Sunday,BUF,WAS,14.291069171623782,15.632627106246161,15.147580015394752,15.0,8.2,21.8
26,00-0031595,M.Burton,Michael Burton,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8chssh9pcuzv5uc7nai",DEN,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,1.0,0.0812467113137245,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3000000119209289,0.3000000119209289,WAS,Sunday,WAS,DEN,DEN2023,M.Burton2023,WAS2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,1.5,3.5,10.5,0.25,45.0,0.25,0.25,0.25,3.36,-2.14,-3.22,4.05,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,1.29,1.0,13.7,0.5,9.35,0.5,0.5,0.5,5.04,0.5,5.4,4.2,4,9,49.0,3,2.0,1,-1.0,1,1,1,3.0,1,3.0,1,1.0,1.0,-1.011624097824097,-1.2913509607315063,0.4204693138599396,1.2999999523162842,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DENVER BRONCOS,6459.0,2023_03_DEN_MIA,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092405.0,,,202309240mia,,401547429.0,,7.0,7.0,180.0,-218.0,5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029263,00-0036212,Russell Wilson,Tua Tagovailoa,Sean Payton,Mike McDaniel,,MIA00,Hard Rock Stadium,Sunday,DEN,MIA,2.630368119375587,1.9181915280226667,2.1584927864269785,2.2,0.0,9.0
27,00-0031610,D.Waller,Darren Waller,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqzht46a66zbi9xyylf4",NYG,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,76.0,0,0.0,0.0,76.0,23.0,4.0,5.6524271965026855,0,1.0,0.2285714298486709,0.2183908075094223,0.4957306981086731,0.0,7.599999904632568,13.600000381469728,ARI,Sunday,NYG,ARI,NYG2023,D.Waller2023,ARI2023,1.0,1.0,13.0,0.5,0.5,2.0,-5.0,0.33,2.0,3.0,48.5,1.0,44.0,0.25,0.25,0.25,3.36,-2.14,5.03,12.85,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,0.71,0.71,24.75,1.41,15.56,0.5,0.5,0.5,5.04,0.5,6.04,10.96,4,9,49.0,3,2.0,1,-2.0,1,3,5,36.0,1,40.0,1,1.0,1.0,-1.011624097824097,-0.7252070307731628,-0.8427858948707581,6.599999904632568,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,NEY YORK GIANTS,6453.0,2023_03_NYG_SF,REG,2023-09-21 00:00:00+00:00,,20:15,,,,,Home,,,,2023092100.0,,,202309210sfo,,401547426.0,,4.0,4.0,310.0,-395.0,9.5,-110.0,-110.0,43.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0035710,00-0037834,Daniel Jones,Brock Purdy,Brian Daboll,Kyle Shanahan,,SFO01,Levi's Stadium,Thursday,NYG,SF,9.405232701511276,8.877769469121137,10.624509857126238,9.6,2.8,16.4
