,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,player_is_home,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,completions_avg_opp_position,attempts_avg_opp_position,passing_yards_avg_opp_position,passing_tds_avg_opp_position,interceptions_avg_opp_position,carries_avg_opp_position,rushing_yards_avg_opp_position,rushing_tds_avg_opp_position,receptions_avg_opp_position,targets_avg_opp_position,receiving_yards_avg_opp_position,receiving_tds_avg_opp_position,receiving_air_yards_avg_opp_position,sack_fumbles_lost_avg_opp_position,rushing_fumbles_lost_avg_opp_position,receiving_fumbles_lost_avg_opp_position,passing_epa_avg_opp_position,rushing_epa_avg_opp_position,receiving_epa_avg_opp_position,fantasy_points_ppr_avg_opp_position,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,hist_gb_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
178,00-0036555,C.Hubbard,Chuba Hubbard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7xzicbrj7lacu7ytzd9",CAR,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,45.0,1,0.0,0.0,2.0,-1.2842015,0,5,5,47.0,0,0.0,0.0,4.0,43.0,2.0,2.9594858,0,11.75,0.20833333,0.025316456,0.33022153,0.0,15.2,20.2,TEN,Sunday,0,CAR2023,C.Hubbard2023,TEN2023,19.0,33.0,166.0,0.25,1.0,2.0,10.5,0.25,1.0,1.25,7.75,1.0,-1.75,1.0,0.25,1.0,-16.29,0.49,0.22,2.82,8.49,14.14,54.45,0.5,0.71,1.15,13.08,0.5,0.82,0.96,7.76,0.71,7.14,0.71,0.5,0.71,9.82,2.29,1.25,1.06,TB,0.0,0.0,0.0,0.0,0.0,12.0,51.0,0.5,3.5,3.5,27.5,0.0,-0.5,0.0,0.0,0.0,,-0.75,1.15,14.35,0.25,0.25,12.5,0.25,0.0,12.5,45.0,0.25,2.0,2.25,14.25,0.25,-0.75,0.0,0.25,0.0,-0.5,-1.55,0.24,9.43,0,CAROLINA PANTHERS,6606.0,2023_13_CAR_TB,REG,2023-12-03 00:00:00+00:00,,13:00,CAR,,TB,,Home,,,,2023120304.0,,,202312030tam,,401547569.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Frank Reich,Todd Bowles,,TAM00,Raymond James Stadium,Sunday,14.14560330189071,9.273420979468302,13.314604160347656,13.96291132483537,12.7,8.7,16.7
179,00-0036556,B.Jordan,Brevin Jordan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tgjclmhivqtcdsaggccr",HOU,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,9.0,0,0.0,0.0,9.0,3.0,1.0,0.79664904,0,1.0,0.055555556,0.026086956,0.1015942,0.0,0.9,1.9,JAX,Sunday,1,HOU2023,B.Jordan2023,JAX2023,19.0,33.0,166.0,0.25,1.0,7.25,31.5,0.25,1.5,1.75,13.0,1.0,-1.25,1.0,0.25,1.0,-16.29,-0.33,0.32,7.45,8.49,14.14,54.45,0.5,0.71,6.6,33.91,0.5,1.73,1.71,16.79,0.71,4.11,0.71,0.5,0.71,9.82,4.14,2.4,6.39,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,10.0,0.0,5.5,0.0,0.0,0.0,,,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,2.0,3.25,28.5,0.25,40.5,0.0,0.0,0.25,,0.5,0.81,6.35,0,HOUSTON TEXANS,6609.0,2023_13_DEN_HOU,REG,2023-12-03 00:00:00+00:00,Sunday,16:05,DEN,,HOU,,Home,,,,2023120307.0,,,202312030htx,,401547571.0,,7.0,7.0,,,,,,,,,0.0,,astroturf,,,,,,,Sean Payton,DeMeco Ryans,,HOU00,NRG Stadium,,1.9492506608676587,6.8497521985131735,2.004829762672025,2.1112241432355927,3.2,0.0,7.2
180,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,7,39.0,0,0.0,0.0,2.0,0.9608535,0,1,1,-3.0,0,0.0,0.0,-6.0,3.0,0.0,-1.4003977,0,0.5,0.033333335,-0.02238806,0.034328356,0.0,3.6,4.6,SEA,Thursday,0,SF2023,E.Mitchell2023,SEA2023,19.0,33.0,166.0,0.25,1.0,3.0,5.0,0.33,1.0,1.0,11.0,0.5,1.0,1.0,0.25,1.0,-16.29,-1.02,1.61,2.1,8.49,14.14,54.45,0.5,0.71,1.41,4.24,0.58,0.71,0.71,7.78,0.71,0.71,0.71,0.5,0.71,9.82,0.05,1.75,1.48,PHI,0.0,0.0,0.0,0.0,0.0,5.5,31.5,0.0,0.5,0.5,-1.5,0.0,-3.0,0.0,0.0,0.0,,0.65,-1.4,3.5,0.25,0.25,8.5,0.25,0.0,12.75,63.75,0.5,2.75,3.0,11.75,0.25,6.5,0.0,0.25,0.25,-0.54,0.18,-2.17,14.8,0,SAN FRANCISCO 49ERS,6611.0,2023_13_SF_PHI,REG,2023-12-03 00:00:00+00:00,,16:25,SF,,PHI,,Home,,,,2023120309.0,,,202312030phi,,401547276.0,,10.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Nick Sirianni,,PHI00,Lincoln Financial Field,Sunday,3.7422721048537357,7.140449753550627,4.099096838242061,3.398941500496024,4.6,0.6,8.6
181,00-0036613,J.Waddle,Jaylen Waddle,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjsz2h6shbdnksctzeka",MIA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,8,114.0,0,0.0,0.0,79.0,35.0,6.0,8.933199,0,1.443038,0.2857143,0.5410959,0.80733854,0.0,11.4,19.4,NYJ,Friday,0,MIA2023,J.Waddle2023,NYJ2023,19.0,33.0,166.0,0.25,1.0,3.75,11.75,0.25,1.0,1.0,6.0,0.25,6.0,1.0,0.25,1.0,-16.29,-0.23,0.05,2.68,8.49,14.14,54.45,0.5,0.71,3.4,12.84,0.5,0.58,1.41,1.41,0.5,4.24,0.71,0.5,0.71,9.82,0.56,3.19,4.04,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,84.5,0.0,85.0,0.0,0.0,0.0,,1.05,3.83,14.45,0.25,0.25,5.0,0.25,0.0,0.25,0.5,0.25,5.25,7.25,67.75,0.25,54.25,0.0,0.0,0.25,-1.36,-0.66,1.99,13.57,0,MIAMI DOLPHINS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,Sunday,14.698632696656396,9.279664528467254,11.79317194504051,13.96291132483537,12.4,8.4,16.4
182,00-0036620,D.Eskridge,D'Wayne Eskridge,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwg4cpbjcdcgoru2emht",SEA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,10.0,0,0.0,0.0,1.0,0.5102,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.0,1.0,SF,Thursday,0,SEA2023,D.Eskridge2023,SF2023,19.0,33.0,166.0,0.25,1.0,3.0,7.0,0.5,1.0,2.0,14.0,0.25,16.0,1.0,0.25,1.0,-16.29,-0.87,1.1,2.4,8.49,14.14,54.45,0.5,0.71,4.24,4.95,0.71,0.58,1.41,1.41,0.5,4.24,0.71,0.5,0.71,9.82,2.2,3.19,0.14,DAL,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.5,0.0,0.0,8.5,0.0,0.0,0.0,,0.51,-1.21,0.5,0.25,0.25,3.75,0.25,0.25,0.25,2.5,0.25,1.75,4.0,17.5,0.25,54.75,0.0,0.0,0.25,-2.87,0.51,-2.78,3.75,0,SEATTLE SEAHAWKS,6601.0,2023_13_SEA_DAL,REG,2023-11-30 00:00:00+00:00,,20:15,SEA,,DAL,,Home,,,,2023113000.0,,,202311300dal,,401547566.0,,7.0,7.0,,,,,,,,,0.0,,matrixturf,,,,,,,Pete Carroll,Mike McCarthy,,DAL00,AT&T Stadium,Thursday,0.4885966323355323,6.637042271892582,0.5115405047424149,0.5366544893328227,2.0,0.0,6.0
183,00-0036626,D.Brown,Dyami Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqy38ftosae4u9lnixjx",WAS,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,23.0,0.0,0.0,-0.49888006,0,0.0,0.022727273,0.06534091,0.079829544,0.0,0.0,0.0,DAL,Thursday,1,WAS2023,D.Brown2023,DAL2023,19.0,33.0,166.0,0.25,1.0,3.0,7.0,0.5,1.5,2.5,24.25,0.5,33.0,1.0,0.25,1.0,-16.29,-0.87,2.24,6.93,8.49,14.14,54.45,0.5,0.71,4.24,4.95,0.71,1.29,1.29,20.79,0.58,23.78,0.71,0.5,0.71,9.82,2.2,2.39,6.26,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,3.5,0.0,41.0,0.0,0.0,0.0,,-0.86,-1.47,0.85,0.25,0.25,2.75,0.0,0.0,0.25,0.25,0.25,3.75,6.5,44.25,0.25,72.25,0.0,0.25,0.25,-0.56,-0.86,0.27,8.17,0,WASHINGTON COMMANDERS,6608.0,2023_13_MIA_WAS,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,MIA,,WAS,,Home,,,,2023120306.0,,,202312030was,,401547574.0,,9.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Mike McDaniel,Ron Rivera,,WAS00,FedExField,,0.8682477580676584,6.674075104191309,0.5213110167684433,0.8066325594456273,2.2,0.0,6.2
184,00-0036635,I.Smith-Marsette,Ihmir Smith-Marsette,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zwkymyn01hepugxnitac",CAR,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,0,0.0,0.0,0.0,14.0,1.0,0.853265,0,0.0,0.041666668,0.0,0.0625,0.0,1.4,2.4,TEN,Sunday,0,CAR2023,I.Smith-Marsette2023,TEN2023,19.0,33.0,166.0,0.25,1.0,1.5,2.0,0.33,0.5,0.75,-0.5,0.25,-1.75,1.0,0.25,1.0,-16.29,-0.44,-4.37,0.65,8.49,14.14,54.45,0.5,0.71,1.0,2.16,0.58,1.0,1.5,1.0,0.5,3.5,0.71,0.5,0.71,9.82,0.05,0.41,1.1,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,0.0,0.0,0.0,0.0,0.0,,,0.85,4.2,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,1.5,2.25,14.5,0.25,17.75,0.0,0.25,0.25,-1.32,-0.41,0.19,2.95,0,CAROLINA PANTHERS,6606.0,2023_13_CAR_TB,REG,2023-12-03 00:00:00+00:00,,13:00,CAR,,TB,,Home,,,,2023120304.0,,,202312030tam,,401547569.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Frank Reich,Todd Bowles,,TAM00,Raymond James Stadium,Sunday,3.6431501348942805,7.22414961745861,3.3010266031667443,4.1328429783072735,4.6,0.6,8.6
185,00-0036637,N.Gray,Noah Gray,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfwc5wzyawwhpwphz2hv",KC,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,30.0,0,0.0,0.0,13.0,17.0,2.0,1.9370703,0,2.3076923,0.09375,0.087248325,0.20169882,0.0,3.0,6.0,LV,Sunday,0,KC2023,N.Gray2023,LV2023,19.0,33.0,166.0,0.25,1.0,0.25,-1.25,0.33,0.75,2.0,6.25,0.25,37.0,1.0,0.25,1.0,-16.29,-1.53,-1.83,1.25,8.49,14.14,54.45,0.5,0.71,0.5,2.5,0.58,0.5,0.5,6.34,0.5,28.41,0.71,0.5,0.71,9.82,0.62,2.0,1.06,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,15.0,0.0,12.5,0.0,0.0,0.0,,-2.76,0.63,3.0,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,4.0,5.0,41.25,0.25,40.5,0.0,0.0,0.25,0.7,-2.76,1.35,9.12,0,KANSAS CITY CHIEFS,6612.0,2023_13_KC_GB,REG,2023-12-03 00:00:00+00:00,,20:20,KC,,GB,,Home,,,,2023120310.0,,,202312030gnb,,401547576.0,,7.0,10.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Andy Reid,Matt LaFleur,,GNB00,Lambeau Field,Sunday,2.984369879356055,7.042270211729609,2.9983808426295524,2.9556781288253897,4.0,0.0,8.0
186,00-0036741,J.Stoll,Jack Stoll,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ammztxfzv4nnggjhqmuj",PHI,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,14.0,0,0.0,0.0,6.0,14.0,1.0,-2.9840581,0,2.3333333,0.071428575,0.029126214,0.1275312,0.0,1.4,2.4,BUF,Sunday,1,PHI2023,J.Stoll2023,BUF2023,19.0,33.0,166.0,0.25,1.0,0.25,5.25,0.33,1.75,2.0,19.0,0.25,7.25,1.0,0.25,1.0,-16.29,-0.06,0.79,3.65,8.49,14.14,54.45,0.5,0.71,0.5,10.5,0.58,0.5,0.82,20.15,0.5,9.29,0.71,0.5,0.71,9.82,0.62,1.08,2.28,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.5,0.0,3.5,0.0,0.0,0.0,,,-2.09,1.85,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,2.25,3.75,25.75,0.25,15.25,0.0,0.0,0.25,3.14,,0.24,4.82,0,PHILADELPHIA EAGLES,6611.0,2023_13_SF_PHI,REG,2023-12-03 00:00:00+00:00,Sunday,16:25,SF,,PHI,,Home,,,,2023120309.0,,,202312030phi,,401547276.0,,10.0,7.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Kyle Shanahan,Nick Sirianni,,PHI00,Lincoln Financial Field,,1.8570837138113574,6.85012671855694,2.004829762672025,1.7365278026313968,3.1,0.0,7.1
187,00-0036754,B.Wright,Brock Wright,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fxgwaib8wrtxhsrudary",DET,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,5.0,4.0,0.0,-0.09565017,0,1.8,0.023809524,0.01655629,0.04730369,0.0,0.9,1.9,GB,Thursday,0,DET2023,B.Wright2023,GB2023,19.0,33.0,166.0,0.25,1.0,0.5,4.5,0.33,1.0,3.0,9.5,0.25,31.0,1.0,0.25,1.0,-16.29,-1.87,-2.82,1.95,8.49,14.14,54.45,0.5,0.71,0.71,6.36,0.58,1.41,1.41,13.44,0.5,36.77,0.71,0.5,0.71,9.82,3.45,2.31,2.76,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,16.0,0.5,8.0,0.0,0.0,0.0,,,0.68,6.1,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,2.5,3.5,22.5,0.25,25.25,0.0,0.25,0.25,,-4.99,-0.06,6.75,0,DETROIT LIONS,6603.0,2023_13_DET_NO,REG,2023-12-03 00:00:00+00:00,,13:00,DET,,NO,,Home,,,,2023120301.0,,,202312030nor,,401547572.0,,10.0,7.0,,,,,,,,,0.0,dome,sportturf,,,,,,,Dan Campbell,Dennis Allen,,NOR00,Mercedes-Benz Superdome,Sunday,5.898016444786796,7.5582022325074325,6.162850203617191,6.009826656376648,6.4,2.4,10.4
188,00-0036849,T.Atwell,Tutu Atwell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h0kk3mtoa4xwdw21lty9",LA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,76.0,0,0.0,0.0,69.0,7.0,3.0,7.257546,0,1.1014493,0.09677419,0.36702126,0.40207618,0.0,7.6,10.6,ARI,Sunday,1,LA2023,T.Atwell2023,ARI2023,19.0,33.0,166.0,0.25,1.0,0.5,4.5,0.33,0.75,1.25,7.0,0.25,4.25,1.0,0.25,1.0,-16.29,1.89,0.54,2.95,8.49,14.14,54.45,0.5,0.71,0.71,6.36,0.58,0.5,0.5,5.6,0.5,2.87,0.71,0.5,0.71,9.82,3.45,1.1,3.2,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,46.5,0.0,47.0,0.0,0.0,0.0,,0.1,2.36,6.65,0.25,0.25,10.0,0.0,0.25,0.25,1.75,0.25,3.25,4.25,44.25,0.25,43.5,0.0,0.25,0.25,-0.47,0.75,4.03,9.35,0,LOS ANGELES RAMS,6610.0,2023_13_CLE_LA,REG,2023-12-03 00:00:00+00:00,Sunday,16:25,CLE,,LA,,Home,,,,2023120308.0,,,202312030ram,,401547575.0,,7.0,7.0,,,,,,,,,0.0,dome,matrixturf,,,,,,,Kevin Stefanski,Sean McVay,,LAX01,SoFi Stadium,,6.815414619124484,7.683921736172125,10.333983528547085,6.668278147260251,7.9,3.9,11.9
189,00-0036862,B.Skowronek,Ben Skowronek,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/og1iee9dsqaphhcnhajt",LA,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-1.0,0.0,0.0,-2.0261395,0,0.0,0.032258064,-0.005319149,0.044663694,0.0,-0.1,0.9,ARI,Sunday,1,LA2023,B.Skowronek2023,ARI2023,8.25,14.5,65.5,0.25,0.5,2.5,3.0,0.33,2.0,2.0,6.0,1.0,5.0,0.25,0.25,1.0,-3.74,-3.34,1.19,2.42,9.54,13.99,74.82,0.5,0.58,2.65,2.16,0.58,0.71,0.58,3.54,0.58,5.66,0.5,0.5,0.71,2.35,3.35,0.61,4.69,CLE,0.0,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.5,0.5,-0.5,0.0,-0.5,0.0,0.0,0.0,,-2.44,-2.03,0.35,0.25,0.25,10.0,0.0,0.25,0.25,1.75,0.25,2.25,2.75,26.5,0.25,26.25,0.0,0.25,0.25,-0.47,0.75,1.94,4.9,0,LOS ANGELES RAMS,6610.0,2023_13_CLE_LA,REG,2023-12-03 00:00:00+00:00,Sunday,16:25,CLE,,LA,,Home,,,,2023120308.0,,,202312030ram,,401547575.0,,7.0,7.0,,,,,,,,,0.0,dome,matrixturf,,,,,,,Kevin Stefanski,Sean McVay,,LAX01,SoFi Stadium,,0.3683049430601958,6.60546916208477,0.5115405047424149,0.35215810953078486,2.0,0.0,6.0
190,00-0036875,R.Stevenson,Rhamondre Stevenson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ro2fqabc4qndtnxykvm7",NE,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,98.0,1,0.0,0.0,8.0,5.09782,0,5,5,9.0,0,0.0,0.0,-9.0,18.0,0.0,-3.1370823,0,-1.0,0.14285715,-0.072,0.16388571,0.0,16.7,21.7,NYG,Sunday,1,NE2023,R.Stevenson2023,NYG2023,1.0,1.0,13.0,0.5,0.5,1.0,1.0,0.33,2.0,1.5,17.0,0.5,10.0,0.25,0.25,1.0,3.36,1.85,-1.33,1.7,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,1.41,0.71,12.02,0.71,2.83,0.5,0.5,0.71,5.04,0.5,0.29,1.2,LAC,0.0,0.0,0.0,0.0,0.0,20.5,93.0,0.5,4.0,5.0,11.5,0.0,-9.5,0.0,0.0,0.0,,4.3,-2.67,17.45,0.25,0.25,8.75,0.0,0.0,15.75,71.5,0.25,3.0,3.5,15.75,0.25,-7.5,0.0,0.25,0.25,2.0,2.22,-0.48,13.23,0,NEW ENGLAND PATRIOTS,6602.0,2023_13_LAC_NE,REG,2023-12-03 00:00:00+00:00,Sunday,13:00,LAC,,NE,,Home,,,,2023120300.0,,,202312030nwe,,401547567.0,,7.0,7.0,,,,,,,,,0.0,outdoors,fieldturf,,,,,,,Brandon Staley,Bill Belichick,,BOS00,Gillette Stadium,,17.469667258039998,9.955221280060895,13.842565568233079,17.191218996217955,14.6,10.6,18.6
191,00-0036876,K.Granson,Kylen Granson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vqpymhfwmfrtlzfpv60p",IND,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,-7.0,0.0,0.0,-0.5024115,0,0.0,0.025,-0.02991453,0.01655983,0.0,0.0,0.0,TB,Sunday,0,IND2023,K.Granson2023,TB2023,1.0,1.0,13.0,0.5,0.5,1.0,1.0,0.33,2.0,3.0,36.33,0.67,36.33,0.25,0.25,0.25,3.36,1.85,3.5,9.63,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,0.5,1.0,27.39,1.15,17.24,0.5,0.5,0.5,5.04,0.5,5.02,9.54,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,0.0,-4.0,0.0,0.0,0.0,,-1.75,-0.59,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.25,0.75,1.5,10.5,0.25,4.0,0.0,0.25,0.25,-1.62,-1.75,0.56,1.8,0,INDIANAPOLIS COLTS,6607.0,2023_13_IND_TEN,REG,2023-12-03 00:00:00+00:00,,13:00,IND,,TEN,,Home,,,,2023120305.0,,,202312030oti,,401547570.0,,7.0,7.0,,,,,,,,,1.0,outdoors,grass,,,,,,,Shane Steichen,Mike Vrabel,,NAS00,Nissan Stadium,Sunday,0.7349195460288394,6.649967400419138,1.778798595272064,0.8066325594456273,2.5,0.0,6.5
192,00-0036887,L.Farrell,Luke Farrell,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z3cvxbw8a462oo8maemy",JAX,2023,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,55.0,0,0.0,0.0,24.0,43.0,1.0,1.8555421,0,2.2916667,0.13513513,0.077922076,0.25724816,0.0,5.5,8.5,HOU,Sunday,1,JAX2023,L.Farrell2023,HOU2023,1.0,1.0,13.0,0.5,0.5,1.0,1.0,0.33,0.67,1.33,25.0,0.33,21.0,0.25,0.25,0.25,3.36,1.85,2.05,5.17,0.71,0.5,9.19,1.0,0.71,1.73,4.24,0.58,0.58,0.58,35.79,0.58,13.23,0.5,0.5,0.5,5.04,0.5,4.04,7.37,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,38.0,0.0,14.5,0.0,0.0,0.0,,,1.53,6.3,0.0,0.0,0.0,0.0,0.0,0.25,3.25,0.0,3.5,5.25,38.5,0.25,38.75,0.0,0.0,0.25,,1.01,-0.38,7.35,0,JACKSONVILLE JAGUARS,6613.0,2023_13_CIN_JAX,REG,2023-12-04 00:00:00+00:00,Monday,20:15,CIN,,JAX,,Home,,,,2023120400.0,,,202312040jax,,401547577.0,,8.0,8.0,,,,,,,,,0.0,outdoors,grass,,,,,,,Zac Taylor,Doug Pederson,,JAX00,TIAA Bank Stadium,,6.10158071270464,7.594576550677109,5.932213064738632,6.009826656376648,6.4,2.4,10.4
